,Winner,Loser,size
12982,Monfils G.,Sugita Y.,2
12983,Monfils G.,Sweeting R.,1
12984,Monfils G.,Thiem D.,1
12985,Monfils G.,Tiafoe F.,1
12986,Monfils G.,Tipsarevic J.,2
12987,Monfils G.,Tomic B.,2
12988,Monfils G.,Trinker B.,1
12989,Monfils G.,Troicki V.,5
12990,Monfils G.,Tsitsipas S.,1
12991,Monfils G.,Tsonga J.W.,4
12992,Monfils G.,Tursunov D.,1
12993,Monfils G.,Uchiyama Y.,1
12994,Monfils G.,Ungur A.,1
12995,Monfils G.,Veic A.,1
12996,Monfils G.,Verdasco F.,2
12997,Monfils G.,Vesely J.,2
12998,Monfils G.,Volandri F.,1
12999,Monfils G.,Wawrinka S.,2
13000,Monfils G.,Young D.,1
13001,Monfils G.,Youzhny M.,1
13002,Monfils G.,Zayed M.S.,1
13003,Monfils G.,Zeballos H.,1
13004,Monfils G.,Zemlja G.,1
13005,Monfils G.,Zverev A.,3
13006,Montanes A.,Almagro N.,1
13007,Montanes A.,Andujar P.,3
13008,Montanes A.,Arguello F.,1
13009,Montanes A.,Baghdatis M.,1
13010,Montanes A.,Bagnis F.,1
13011,Montanes A.,Ball C.,1
13012,Montanes A.,Bedene A.,1
13013,Montanes A.,Berankis R.,2
13014,Montanes A.,Berrer M.,1
13015,Montanes A.,Brown D.,1
13016,Montanes A.,Capdeville P.,1
13017,Montanes A.,Carballes Baena R.,2
13018,Montanes A.,Chardy J.,1
13019,Montanes A.,Chela J.I.,2
13020,Montanes A.,Cilic M.,1
13021,Montanes A.,Clement A.,1
13022,Montanes A.,Cuevas P.,2
13023,Montanes A.,Davydenko N.,1
13024,Montanes A.,De Schepper K.,1
13025,Montanes A.,Dolgopolov O.,1
13026,Montanes A.,Dutra Silva R.,1
13027,Montanes A.,Ebden M.,2
13028,Montanes A.,Evans B.,1
13029,Montanes A.,Federer R.,1
13030,Montanes A.,Ferrero J.C.,1
13031,Montanes A.,Fischer M.,1
13032,Montanes A.,Fognini F.,2
13033,Montanes A.,Gabashvili T.,1
13034,Montanes A.,Galvani S.,1
13035,Montanes A.,Garcia-Lopez G.,1
13036,Montanes A.,Gasquet R.,1
13037,Montanes A.,Gicquel M.,1
13038,Montanes A.,Gil F.,1
13039,Montanes A.,Gimeno-Traver D.,4
13040,Montanes A.,Giraldo S.,2
13041,Montanes A.,Golubev A.,1
13042,Montanes A.,Gonzalez M.,1
13043,Montanes A.,Granollers-Pujol G.,1
13044,Montanes A.,Greul S.,1
13045,Montanes A.,Haase R.,1
13046,Montanes A.,Haider-Maurer A.,1
13047,Montanes A.,Hanescu V.,2
13048,Montanes A.,Hernandez O.,1
13049,Montanes A.,Johnson S.,1
13050,Montanes A.,Kamke T.,2
13051,Montanes A.,Klizan M.,1
13052,Montanes A.,Kohlschreiber P.,1
13053,Montanes A.,Kovalik J.,1
13054,Montanes A.,Kukushkin M.,1
13055,Montanes A.,Lajovic D.,1
13056,Montanes A.,Lammer M.,1
13057,Montanes A.,Lemke J.,1
13058,Montanes A.,Llodra M.,1
13059,Montanes A.,Lopez M.,1
13060,Montanes A.,Lorenzi P.,2
13061,Montanes A.,Malisse X.,1
13062,Montanes A.,Marti J.,1
13063,Montanes A.,Massu N.,1
13064,Montanes A.,Mathieu P.H.,2
13065,Montanes A.,Mayer L.,1
13066,Montanes A.,Mello R.,1
13067,Montanes A.,Melzer G.,1
13068,Montanes A.,Melzer J.,1
13069,Montanes A.,Monfils G.,3
13070,Montanes A.,Nalbandian D.,1
13071,Montanes A.,Nieminen J.,1
13072,Montanes A.,Nishikori K.,1
13073,Montanes A.,Paire B.,2
13074,Montanes A.,Petzschner P.,1
13075,Montanes A.,Przysiezny M.,2
13076,Montanes A.,Querrey S.,1
13077,Montanes A.,Ramirez-Hidalgo R.,3
13078,Montanes A.,Raonic M.,1
13079,Montanes A.,Reynolds B.,1
13080,Montanes A.,Riba P.,1
13081,Montanes A.,Robert S.,1
13082,Montanes A.,Roger-Vasselin E.,1
13083,Montanes A.,Schwartzman D.,1
13084,Montanes A.,Seppi A.,1
13085,Montanes A.,Simon G.,1
13086,Montanes A.,Skugor F.,1
13087,Montanes A.,Sousa J.,1
13088,Montanes A.,Souza J.,1
13089,Montanes A.,Statham J.,1
13090,Montanes A.,Thiem D.,1
13091,Montanes A.,Tomic B.,1
13092,Montanes A.,Ungur A.,1
13093,Montanes A.,Volandri F.,1
13094,Montanes A.,Ymer E.,1
13095,Montanes A.,Youzhny M.,1
13096,Montanes A.,Zverev A.,1
13097,Monteiro T.,Albot R.,1
13098,Monteiro T.,Alcaraz C.,1
13099,Monteiro T.,Almagro N.,1
13100,Monteiro T.,Basilashvili N.,1
13101,Monteiro T.,Bellier A.,1
13102,Monteiro T.,Bellucci T.,2
13103,Monteiro T.,Bemelmans R.,1
13104,Monteiro T.,Carballes Baena R.,3
13105,Monteiro T.,Cerundolo F.,1
13106,Monteiro T.,Coric B.,1
13107,Monteiro T.,Dolgopolov O.,2
13108,Monteiro T.,Duckworth J.,1
13109,Monteiro T.,Ebden M.,1
13110,Monteiro T.,Elias G.,1
13111,Monteiro T.,Estrella Burgos V.,1
13112,Monteiro T.,Fancutt T.,1
13113,Monteiro T.,Giannessi A.,1
13114,Monteiro T.,Giron M.,1
13115,Monteiro T.,Lajovic D.,1
13116,Monteiro T.,Martin A.,1
13117,Monteiro T.,Mayer L.,1
13118,Monteiro T.,Melzer G.,1
13119,Monteiro T.,Menezes J.,1
13120,Monteiro T.,Monfils G.,1
13121,Monteiro T.,Muller A.,1
13122,Monteiro T.,Munar J.,1
13123,Monteiro T.,Munoz-De La Nava D.,1
13124,Monteiro T.,Nava E.,1
13125,Monteiro T.,Norrie C.,1
13126,Monteiro T.,Pella G.,1
13127,Monteiro T.,Robredo T.,1
13128,Monteiro T.,Simon G.,2
13129,Monteiro T.,Sousa P.,1
13130,Monteiro T.,Struff J.L.,1
13131,Monteiro T.,Thompson J.,1
13132,Monteiro T.,Tsonga J.W.,1
13133,Monteiro T.,Verdasco F.,1
13134,Monteiro T.,Whittington A.,1
13135,Monteiro T.,Wu Y.,1
13136,Monteiro T.,Ymer E.,1
13137,Monteiro T.,Young D.,1
13138,Monteiro T.,Zeballos H.,1
13139,Monteiro T.,Zverev M.,1
13140,Moraing M.,Gerasimov E.,1
13141,Moriya H.,Berankis R.,1
13142,Moriya H.,Haase R.,1
13143,Moroni G.,Robredo T.,1
13144,Moutet C.,Caruso S.,1
13145,Moutet C.,Dimitrov G.,2
13146,Moutet C.,Duckworth J.,1
13147,Moutet C.,Evans D.,2
13148,Moutet C.,Giron M.,1
13149,Moutet C.,Goffin D.,1
13150,Moutet C.,Harris L.,1
13151,Moutet C.,Karlovic I.,2
13152,Moutet C.,Koepfer D.,1
13153,Moutet C.,Lajovic D.,1
13154,Moutet C.,Menendez-Maceiras A.,1
13155,Moutet C.,Millman J.,1
13156,Moutet C.,Monteiro T.,1
13157,Moutet C.,Opelka R.,1
13158,Moutet C.,Pella G.,2
13159,Moutet C.,Ramos-Vinolas A.,1
13160,Moutet C.,Raonic M.,1
13161,Moutet C.,Sandgren T.,1
13162,Moutet C.,Shapovalov D.,1
13163,Moutet C.,Tiafoe F.,2
13164,Moutet C.,Travaglia S.,1
13165,Moutet C.,Vatutin A.,1
13166,Moutet C.,Verdasco F.,1
13167,Moutet C.,Vesely J.,1
13168,Moutet C.,Wawrinka S.,1
13169,Moya C.,Smyczek T.,1
13170,Moya C.,Volandri F.,1
13171,Muller A.,Londero J.I.,1
13172,Muller G.,Almagro N.,1
13173,Muller G.,Anderson K.,3
13174,Muller G.,Baghdatis M.,2
13175,Muller G.,Barton M.,1
13176,Muller G.,Basilashvili N.,2
13177,Muller G.,Bautista R.,1
13178,Muller G.,Bedene A.,3
13179,Muller G.,Benneteau J.,1
13180,Muller G.,Berankis R.,1
13181,Muller G.,Berdych T.,1
13182,Muller G.,Bester P.,1
13183,Muller G.,Bogomolov A.,2
13184,Muller G.,Bourgue M.,1
13185,Muller G.,Broady L.,1
13186,Muller G.,Carreno-Busta P.,1
13187,Muller G.,Chardy J.,3
13188,Muller G.,Chiudinelli M.,1
13189,Muller G.,Copil M.,1
13190,Muller G.,Coric B.,1
13191,Muller G.,Cuevas P.,1
13192,Muller G.,Daniel T.,1
13193,Muller G.,Darcis S.,1
13194,Muller G.,Delbonis F.,3
13195,Muller G.,Dimitrov G.,3
13196,Muller G.,Dolgopolov O.,2
13197,Muller G.,Donaldson J.,1
13198,Muller G.,Ebden M.,1
13199,Muller G.,Estrella Burgos V.,2
13200,Muller G.,Evans D.,1
13201,Muller G.,Falla A.,1
13202,Muller G.,Ferrer D.,1
13203,Muller G.,Fish M.,1
13204,Muller G.,Fognini F.,1
13205,Muller G.,Fritz T.,1
13206,Muller G.,Fucsovics M.,1
13207,Muller G.,Garcia-Lopez G.,2
13208,Muller G.,Gasquet R.,2
13209,Muller G.,Ginepri R.,1
13210,Muller G.,Giraldo S.,2
13211,Muller G.,Goffin D.,1
13212,Muller G.,Granollers M.,1
13213,Muller G.,Griekspoor T.,1
13214,Muller G.,Groth S.,1
13215,Muller G.,Gulbis E.,1
13216,Muller G.,Haas T.,2
13217,Muller G.,Haase R.,1
13218,Muller G.,Halys Q.,1
13219,Muller G.,Harrison R.,1
13220,Muller G.,Ilhan M.,1
13221,Muller G.,Isner J.,2
13222,Muller G.,Jaziri M.,3
13223,Muller G.,Johnson S.,1
13224,Muller G.,Karlovic I.,2
13225,Muller G.,Khachanov K.,1
13226,Muller G.,Kravchuk K.,1
13227,Muller G.,Kunitsyn I.,1
13228,Muller G.,Lacko L.,1
13229,Muller G.,Lorenzi P.,2
13230,Muller G.,Mannarino A.,1
13231,Muller G.,Mathieu P.H.,1
13232,Muller G.,Matosevic M.,1
13233,Muller G.,Mayer F.,2
13234,Muller G.,Mello R.,1
13235,Muller G.,Melzer J.,1
13236,Muller G.,Millman J.,2
13237,Muller G.,Mmoh M.,1
13238,Muller G.,Monfils G.,1
13239,Muller G.,Montanes A.,1
13240,Muller G.,Nadal R.,1
13241,Muller G.,Nishioka Y.,1
13242,Muller G.,Paire B.,1
13243,Muller G.,Paul T.,1
13244,Muller G.,Petzschner P.,1
13245,Muller G.,Pospisil V.,1
13246,Muller G.,Przysiezny M.,2
13247,Muller G.,Querrey S.,1
13248,Muller G.,Raonic M.,2
13249,Muller G.,Robredo T.,1
13250,Muller G.,Roger-Vasselin E.,3
13251,Muller G.,Rosol L.,1
13252,Muller G.,Schwank E.,1
13253,Muller G.,Seppi A.,4
13254,Muller G.,Shapovalov D.,1
13255,Muller G.,Sijsling I.,1
13256,Muller G.,Silva F.,1
13257,Muller G.,Simon G.,1
13258,Muller G.,Smyczek T.,1
13259,Muller G.,Soeda G.,2
13260,Muller G.,Sousa P.,1
13261,Muller G.,Stadler S.,1
13262,Muller G.,Stakhovsky S.,1
13263,Muller G.,Thiem D.,1
13264,Muller G.,Tomic B.,3
13265,Muller G.,Troicki V.,1
13266,Muller G.,Tsonga J.W.,1
13267,Muller G.,Tursunov D.,2
13268,Muller G.,Verdasco F.,1
13269,Muller G.,Vesely J.,2
13270,Muller G.,Ward J.,1
13271,Muller G.,Ymer E.,1
13272,Muller G.,Young D.,2
13273,Muller G.,Youzhny M.,4
13274,Muller G.,Zeballos H.,1
13275,Muller G.,Zverev A.,1
13276,Muller G.,Zverev M.,1
13277,Munar J.,Albot R.,1
13278,Munar J.,Alcaraz C.,1
13279,Munar J.,Andreozzi G.,1
13280,Munar J.,Bagnis F.,1
13281,Munar J.,Bemelmans R.,1
13282,Munar J.,Bolelli S.,1
13283,Munar J.,Caruso S.,1
13284,Munar J.,Catarina L.,1
13285,Munar J.,Cecchinato M.,1
13286,Munar J.,Daniel T.,1
13287,Munar J.,Delbonis F.,1
13288,Munar J.,Diaz Acosta F.,1
13289,Munar J.,Fabbiano T.,1
13290,Munar J.,Ferrer D.,1
13291,Munar J.,Fognini F.,2
13292,Munar J.,Garcia-Lopez G.,1
13293,Munar J.,Gasquet R.,1
13294,Munar J.,Gaston H.,1
13295,Munar J.,Gunneswaran P.,1
13296,Munar J.,Haase R.,1
13297,Munar J.,Hanfmann Y.,1
13298,Munar J.,Ivashka I.,1
13299,Munar J.,Jaziri M.,1
13300,Munar J.,Laaksonen H.,1
13301,Munar J.,Mayer L.,2
13302,Munar J.,Menendez-Maceiras A.,1
13303,Munar J.,Monteiro T.,1
13304,Munar J.,Norrie C.,1
13305,Munar J.,Paire B.,1
13306,Munar J.,Rublev A.,1
13307,Munar J.,Sakamoto P.,1
13308,Munar J.,Schnur B.,1
13309,Munar J.,Sousa J.,1
13310,Munar J.,Sousa P.,1
13311,Munar J.,Thompson J.,1
13312,Munar J.,Tiafoe F.,2
13313,Munar J.,Vesely J.,1
13314,Munar J.,Ymer M.,1
13315,Munar J.,Zverev A.,1
13316,Munoz De La Nava D.,Berrer M.,1
13317,Munoz-De La Nava D.,Cipolla F.,1
13318,Munoz-De La Nava D.,Gonzalez M.,1
13319,Munoz-De La Nava D.,Harrison R.,1
13320,Munoz-De La Nava D.,Lopez F.,1
13321,Munoz-De La Nava D.,Malisse X.,1
13322,Munoz-De La Nava D.,Marti J.,1
13323,Munoz-De La Nava D.,Querrey S.,1
13324,Munoz-De La Nava D.,Ramirez-Hidalgo R.,1
13325,Murray A.,Alcaraz C.,1
13326,Murray A.,Almagro N.,3
13327,Murray A.,Anderson K.,6
13328,Murray A.,Andujar P.,1
13329,Murray A.,Arguello F.,1
13330,Murray A.,Bachinger M.,1
13331,Murray A.,Baghdatis M.,4
13332,Murray A.,Bai Y.,1
13333,Murray A.,Basilashvili N.,1
13334,Murray A.,Bautista Agut R.,1
13335,Murray A.,Bautista R.,2
13336,Murray A.,Beck K.,1
13337,Murray A.,Becker B.,2
13338,Murray A.,Bedene A.,1
13339,Murray A.,Bellucci T.,1
13340,Murray A.,Benneteau J.,3
13341,Murray A.,Berankis R.,1
13342,Murray A.,Berdych T.,10
13343,Murray A.,Berlocq C.,1
13344,Murray A.,Berrer M.,3
13345,Murray A.,Berrettini M.,1
13346,Murray A.,Bhambri Y.,1
13347,Murray A.,Bogomolov A.,3
13348,Murray A.,Bolelli S.,1
13349,Murray A.,Bourgue M.,1
13350,Murray A.,Broady L.,1
13351,Murray A.,Brown D.,2
13352,Murray A.,Bublik A.,1
13353,Murray A.,Chardy J.,8
13354,Murray A.,Chela J.I.,3
13355,Murray A.,Chiudinelli M.,1
13356,Murray A.,Cilic M.,10
13357,Murray A.,Cipolla F.,1
13358,Murray A.,Copil M.,3
13359,Murray A.,Coppejans K.,1
13360,Murray A.,Coric B.,1
13361,Murray A.,Cuevas P.,2
13362,Murray A.,Davydenko N.,1
13363,Murray A.,Del Potro J. M.,1
13364,Murray A.,Devvarman S.,2
13365,Murray A.,Dimitrov G.,8
13366,Murray A.,Djokovic N.,7
13367,Murray A.,Dodig I.,1
13368,Murray A.,Dolgopolov O.,3
13369,Murray A.,Donskoy E.,1
13370,Murray A.,Duckworth J.,2
13371,Murray A.,Ebden M.,2
13372,Murray A.,Edmund K.,3
13373,Murray A.,Falla A.,2
13374,Murray A.,Federer R.,4
13375,Murray A.,Ferrer D.,14
13376,Murray A.,Fish M.,2
13377,Murray A.,Fognini F.,2
13378,Murray A.,Gabashvili T.,1
13379,Murray A.,Garcia-Lopez G.,2
13380,Murray A.,Gasquet R.,9
13381,Murray A.,Gicquel M.,1
13382,Murray A.,Gil F.,1
13383,Murray A.,Gimeno-Traver D.,1
13384,Murray A.,Giraldo S.,3
13385,Murray A.,Goffin D.,5
13386,Murray A.,Golubev A.,1
13387,Murray A.,Granollers M.,5
13388,Murray A.,Groth S.,1
13389,Murray A.,Gulbis E.,1
13390,Murray A.,Haase R.,5
13391,Murray A.,Hajek J.,1
13392,Murray A.,Hanescu V.,1
13393,Murray A.,Harrison R.,1
13394,Murray A.,Herbert P.H.,1
13395,Murray A.,Humbert U.,2
13396,Murray A.,Hurkacz H.,1
13397,Murray A.,Isner J.,7
13398,Murray A.,Istomin D.,3
13399,Murray A.,Ito T.,1
13400,Murray A.,Janowicz J.,3
13401,Murray A.,Jaziri M.,1
13402,Murray A.,Johnson S.,2
13403,Murray A.,Kamke T.,1
13404,Murray A.,Karlovic I.,4
13405,Murray A.,Khachanov K.,1
13406,Murray A.,Klizan M.,2
13407,Murray A.,Kohlschreiber P.,5
13408,Murray A.,Kudla D.,1
13409,Murray A.,Kukushkin M.,4
13410,Murray A.,Kunitsyn I.,1
13411,Murray A.,Kuznetsov An.,3
13412,Murray A.,Kyrgios N.,5
13413,Murray A.,Lacko L.,3
13414,Murray A.,Ljubicic I.,1
13415,Murray A.,Llodra M.,2
13416,Murray A.,Londero J.I.,1
13417,Murray A.,Lopez F.,9
13418,Murray A.,Lorenzi P.,1
13419,Murray A.,Lu Y.H.,4
13420,Murray A.,Mahut N.,3
13421,Murray A.,Malisse X.,3
13422,Murray A.,Mannarino A.,3
13423,Murray A.,Marchenko I.,2
13424,Murray A.,Mathieu P.H.,3
13425,Murray A.,Matosevic M.,3
13426,Murray A.,Mayer F.,4
13427,Murray A.,Mayer L.,1
13428,Murray A.,Mcdonald M.,1
13429,Murray A.,Melzer G.,1
13430,Murray A.,Melzer J.,3
13431,Murray A.,Millman J.,2
13432,Murray A.,Millot V.,1
13433,Murray A.,Monaco J.,3
13434,Murray A.,Monfils G.,2
13435,Murray A.,Montanes A.,1
13436,Murray A.,Muller G.,5
13437,Murray A.,Nadal R.,6
13438,Murray A.,Nalbandian D.,5
13439,Murray A.,Navarro-Pastor I.,1
13440,Murray A.,Nieminen J.,2
13441,Murray A.,Nishikori K.,7
13442,Murray A.,Nishioka Y.,1
13443,Murray A.,Norrie C.,1
13444,Murray A.,Otte O.,1
13445,Murray A.,Paire B.,3
13446,Murray A.,Pospisil V.,5
13447,Murray A.,Pouille L.,4
13448,Murray A.,Prodon E.,1
13449,Murray A.,Querrey S.,3
13450,Murray A.,Ramos-Vinolas A.,1
13451,Murray A.,Raonic M.,11
13452,Murray A.,Robert S.,1
13453,Murray A.,Robredo T.,4
13454,Murray A.,Roddick A.,2
13455,Murray A.,Roger-Vasselin E.,3
13456,Murray A.,Rola B.,1
13457,Murray A.,Rosol L.,3
13458,Murray A.,Rubin N.,1
13459,Murray A.,Rublev A.,1
13460,Murray A.,Russell M.,1
13461,Murray A.,Sandgren T.,1
13462,Murray A.,Seppi A.,5
13463,Murray A.,Serra F.,1
13464,Murray A.,Simon G.,12
13465,Murray A.,Smyczek T.,1
13466,Murray A.,Soderling R.,1
13467,Murray A.,Soeda G.,1
13468,Murray A.,Sousa J.,7
13469,Murray A.,Stakhovsky S.,1
13470,Murray A.,Starace P.,1
13471,Murray A.,Stepanek R.,4
13472,Murray A.,Struff J.L.,1
13473,Murray A.,Thiem D.,2
13474,Murray A.,Tiafoe F.,2
13475,Murray A.,Tipsarevic J.,2
13476,Murray A.,Tomic B.,5
13477,Murray A.,Troicki V.,4
13478,Murray A.,Tsonga J.W.,11
13479,Murray A.,Tursunov D.,1
13480,Murray A.,Verdasco F.,5
13481,Murray A.,Vesely J.,1
13482,Murray A.,Wawrinka S.,6
13483,Murray A.,Young D.,3
13484,Murray A.,Youzhny M.,2
13485,Murray A.,Zayed M.S.,1
13486,Murray A.,Zhang Zh.,1
13487,Murray A.,Zverev A.,2
13488,Murray A.,Zverev M.,1
13489,Musetti L.,Auger-Aliassime F.,1
13490,Musetti L.,Bedene A.,1
13491,Musetti L.,Cecchinato M.,1
13492,Musetti L.,Cuevas P.,1
13493,Musetti L.,Dimitrov G.,1
13494,Musetti L.,Evans D.,1
13495,Musetti L.,Goffin D.,1
13496,Musetti L.,Hanfmann Y.,1
13497,Musetti L.,Hurkacz H.,1
13498,Musetti L.,Korda S.,1
13499,Musetti L.,Lopez F.,1
13500,Musetti L.,Mager G.,2
13501,Musetti L.,Mmoh M.,1
13502,Musetti L.,Nava E.,1
13503,Musetti L.,Nishikori K.,1
13504,Musetti L.,Nishioka Y.,1
13505,Musetti L.,Novak D.,1
13506,Musetti L.,Paire B.,1
13507,Musetti L.,Pellegrino A.,1
13508,Musetti L.,Polmans M.,1
13509,Musetti L.,Schwartzman D.,1
13510,Musetti L.,Tiafoe F.,1
13511,Musetti L.,Wawrinka S.,1
13512,Nadal R.,Alcaraz C.,1
13513,Nadal R.,Almagro N.,10
13514,Nadal R.,Alund M.,2
13515,Nadal R.,Ancic M.,1
13516,Nadal R.,Anderson K.,5
13517,Nadal R.,Andujar P.,4
13518,Nadal R.,Arguello F.,1
13519,Nadal R.,Auger-Aliassime F.,1
13520,Nadal R.,Baghdatis M.,3
13521,Nadal R.,Bagnis F.,1
13522,Nadal R.,Basilashvili N.,3
13523,Nadal R.,Bautista Agut R.,2
13524,Nadal R.,Bautista R.,1
13525,Nadal R.,Beck K.,1
13526,Nadal R.,Becker B.,1
13527,Nadal R.,Bedene A.,2
13528,Nadal R.,Bellucci T.,4
13529,Nadal R.,Bemelmans R.,1
13530,Nadal R.,Benneteau J.,2
13531,Nadal R.,Berdych T.,15
13532,Nadal R.,Berlocq C.,4
13533,Nadal R.,Berrer M.,1
13534,Nadal R.,Berrettini M.,1
13535,Nadal R.,Bolelli S.,5
13536,Nadal R.,Brands D.,1
13537,Nadal R.,Carballes Baena R.,1
13538,Nadal R.,Carreno Busta P.,5
13539,Nadal R.,Carreno-Busta P.,3
13540,Nadal R.,Chardy J.,3
13541,Nadal R.,Chung H.,3
13542,Nadal R.,Cilic M.,7
13543,Nadal R.,Coric B.,2
13544,Nadal R.,Cuevas P.,4
13545,Nadal R.,Daniel M.,2
13546,Nadal R.,Daniel T.,1
13547,Nadal R.,Darcis S.,1
13548,Nadal R.,Davydenko N.,1
13549,Nadal R.,De Bakker T.,1
13550,Nadal R.,De Minaur A.,2
13551,Nadal R.,De Voest R.,1
13552,Nadal R.,Del Potro J.M.,7
13553,Nadal R.,Delbonis F.,4
13554,Nadal R.,Dellien H.,1
13555,Nadal R.,Dent T.,2
13556,Nadal R.,Devvarman S.,1
13557,Nadal R.,Dimitrov G.,13
13558,Nadal R.,Djere L.,1
13559,Nadal R.,Djokovic N.,14
13560,Nadal R.,Dodig I.,3
13561,Nadal R.,Dolgopolov O.,8
13562,Nadal R.,Donaldson J.,2
13563,Nadal R.,Duckworth J.,1
13564,Nadal R.,Dutra Silva R.,2
13565,Nadal R.,Dzumhur D.,2
13566,Nadal R.,Ebden M.,2
13567,Nadal R.,Edmund K.,1
13568,Nadal R.,Estrella Burgos V.,1
13569,Nadal R.,Evans D.,1
13570,Nadal R.,Farah R.,1
13571,Nadal R.,Federer R.,11
13572,Nadal R.,Ferrer D.,18
13573,Nadal R.,Ferrero J.C.,1
13574,Nadal R.,Fish M.,3
13575,Nadal R.,Fognini F.,13
13576,Nadal R.,Fritz T.,1
13577,Nadal R.,Gabashvili T.,2
13578,Nadal R.,Garcia-Lopez G.,3
13579,Nadal R.,Gasquet R.,9
13580,Nadal R.,Gerasimov E.,1
13581,Nadal R.,Gimeno-Traver D.,3
13582,Nadal R.,Ginepri R.,1
13583,Nadal R.,Giraldo S.,5
13584,Nadal R.,Goffin D.,4
13585,Nadal R.,Gojowczyk P.,2
13586,Nadal R.,Golubev A.,1
13587,Nadal R.,Granollers M.,4
13588,Nadal R.,Gremelmayr D.,1
13589,Nadal R.,Groth S.,1
13590,Nadal R.,Gulbis E.,5
13591,Nadal R.,Haas T.,1
13592,Nadal R.,Haase R.,3
13593,Nadal R.,Halys Q.,1
13594,Nadal R.,Hanescu V.,1
13595,Nadal R.,Hanfmann Y.,1
13596,Nadal R.,Harrison R.,2
13597,Nadal R.,Herbert P.H.,1
13598,Nadal R.,Hewitt L.,2
13599,Nadal R.,Ilhan M.,1
13600,Nadal R.,Isner J.,7
13601,Nadal R.,Istomin D.,5
13602,Nadal R.,Ivashka I.,1
13603,Nadal R.,Janowicz J.,2
13604,Nadal R.,Johnson S.,1
13605,Nadal R.,Kamke T.,1
13606,Nadal R.,Karlovic I.,3
13607,Nadal R.,Kecmanovic M.,1
13608,Nadal R.,Khachanov K.,6
13609,Nadal R.,Klizan M.,3
13610,Nadal R.,Kohlschreiber P.,10
13611,Nadal R.,Kokkinakis T.,2
13612,Nadal R.,Korda S.,1
13613,Nadal R.,Krajinovic F.,1
13614,Nadal R.,Kukushkin M.,4
13615,Nadal R.,Kuznetsov A.,1
13616,Nadal R.,Kuznetsov An.,4
13617,Nadal R.,Kwon S.W.,1
13618,Nadal R.,Kyrgios N.,5
13619,Nadal R.,Lacko L.,4
13620,Nadal R.,Lajovic D.,3
13621,Nadal R.,Levine J.,1
13622,Nadal R.,Ljubicic I.,2
13623,Nadal R.,Llodra M.,1
13624,Nadal R.,Londero J.I.,1
13625,Nadal R.,Lopez F.,5
13626,Nadal R.,Lorenzi P.,4
13627,Nadal R.,Luczak P.,1
13628,Nadal R.,Maden Y.,1
13629,Nadal R.,Mahut N.,2
13630,Nadal R.,Mannarino A.,2
13631,Nadal R.,Marchenko I.,1
13632,Nadal R.,Marterer M.,1
13633,Nadal R.,Mathieu P.H.,1
13634,Nadal R.,Matosevic M.,2
13635,Nadal R.,Mayer F.,2
13636,Nadal R.,Mayer L.,7
13637,Nadal R.,Mcdonald M.,1
13638,Nadal R.,Medvedev D.,3
13639,Nadal R.,Melzer J.,1
13640,Nadal R.,Millman J.,2
13641,Nadal R.,Mina G.,1
13642,Nadal R.,Mmoh M.,1
13643,Nadal R.,Monaco J.,4
13644,Nadal R.,Monfils G.,10
13645,Nadal R.,Montanes A.,2
13646,Nadal R.,Muller G.,3
13647,Nadal R.,Murray A.,10
13648,Nadal R.,Nalbandian D.,4
13649,Nadal R.,Nieminen J.,3
13650,Nadal R.,Nishikori K.,11
13651,Nadal R.,Nishioka Y.,1
13652,Nadal R.,Norrie C.,3
13653,Nadal R.,Opelka R.,1
13654,Nadal R.,Paire B.,4
13655,Nadal R.,Pella G.,4
13656,Nadal R.,Petzschner P.,1
13657,Nadal R.,Popyrin A.,2
13658,Nadal R.,Pospisil V.,2
13659,Nadal R.,Pouille L.,2
13660,Nadal R.,Querrey S.,2
13661,Nadal R.,Ramos A.,2
13662,Nadal R.,Ramos-Vinolas A.,2
13663,Nadal R.,Raonic M.,7
13664,Nadal R.,Robredo T.,1
13665,Nadal R.,Roddick A.,2
13666,Nadal R.,Rosol L.,4
13667,Nadal R.,Rublev A.,2
13668,Nadal R.,Russell M.,1
13669,Nadal R.,Schuettler R.,1
13670,Nadal R.,Schwank E.,1
13671,Nadal R.,Schwartzman D.,10
13672,Nadal R.,Sela D.,3
13673,Nadal R.,Seppi A.,3
13674,Nadal R.,Shapovalov D.,2
13675,Nadal R.,Sijsling I.,1
13676,Nadal R.,Simon G.,4
13677,Nadal R.,Sinner J.,3
13678,Nadal R.,Smyczek T.,1
13679,Nadal R.,Sock J.,5
13680,Nadal R.,Soderling R.,3
13681,Nadal R.,Soeda G.,1
13682,Nadal R.,Sousa J.,3
13683,Nadal R.,Souza J.,1
13684,Nadal R.,Stakhovsky S.,1
13685,Nadal R.,Starace P.,1
13686,Nadal R.,Stepanek R.,3
13687,Nadal R.,Struff J.L.,1
13688,Nadal R.,Sugita Y.,1
13689,Nadal R.,Sweeting R.,3
13690,Nadal R.,Thiem D.,9
13691,Nadal R.,Thompson J.,1
13692,Nadal R.,Tiafoe F.,2
13693,Nadal R.,Tipsarevic J.,1
13694,Nadal R.,Tomic B.,3
13695,Nadal R.,Travaglia S.,1
13696,Nadal R.,Troicki V.,3
13697,Nadal R.,Tsitsipas S.,7
13698,Nadal R.,Tsonga J.W.,5
13699,Nadal R.,Tursunov D.,1
13700,Nadal R.,Veic A.,1
